epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ddpr_snapshot_error_m,wls_error_m,ddpr_snapshot_accepted,ddpr_snapshot_initial_rms_m,ddpr_snapshot_final_rms_m,ddpr_snapshot_shift_m,tdcp_truth_displacement_error_m,doppler_truth_displacement_error_m,imu_truth_displacement_error_m,ddpr_snapshot_pair_exclusion_positions,ddpr_snapshot_pair_exclusion_oracle_error_m,trusted_fix_anchor_error_m,trusted_fix_anchor_age_epochs,trusted_fix_anchor_ecef_x,trusted_fix_anchor_ecef_y,trusted_fix_anchor_ecef_z,ddpr_snapshot_ecef_x,ddpr_snapshot_ecef_y,ddpr_snapshot_ecef_z,ddpr_guard_ecef_x,ddpr_guard_ecef_y,ddpr_guard_ecef_z,ambiguities_reset,assignment_history_cleared,assignment_arc_slips,assignment_arc_slip_ids,stale_generation_holdover_basins,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,snapshot_loo_shadow_candidates,snapshot_loo_shadow_oracle_min_error_m,trusted_anchor_shadow_candidates,trusted_anchor_shadow_oracle_min_error_m,external_position_shadow_candidates,external_position_shadow_oracle_min_error_m,trusted_refinement_shadow_candidates,trusted_refinement_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,arc_shadow_candidates,arc_shadow_oracle_min_error_m,arc_shadow_oracle_rank,arc_shadow_compute_seconds,arc_completion_search_workspaces,respawn_excluded_satellite,widelane_candidate_pairs,widelane_fixed_pairs,widelane_dd_pairs,widelane_fix_rate,widelane_reason,n_dd_pr,n_dd_cp
604,177120.79999995232,-3961625.06508297,3349301.093660893,3698213.0710510924,0,0,0,1,0,1,1,0.34764573351452344,2.4494452939025977,6.123533261461334,25,4,0.13060920781399565,3.8288445841221432,4.045528751497385,0,,0.0,0.0,0,nan,0,0,,1,0.010164408902458951,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.6661584281269952,0,4.074429859941278,0.28994325352408573,0.11257263305995044,4,0.36629763532774906,2.4268939183899345,3.8288445841221432,0.6057014365503892,nan,nan,nan,16.728818870722172,0,nan,nan,nan,0.02955863465626575,0.28115783151165025,nan,0,nan,2.5178236418040525,54,-3961624.0463011623,3349299.2153903134,3698212.9296335266,nan,nan,nan,-3961627.0942921075,3349300.5349506037,3698214.834303688,0,0,0,,0,0.07248581338102143,0,fe403296f2e79571,128,15.057966504503346,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
605,177121.0,-3961624.498671714,3349301.4878916764,3698212.0094972984,0,0,0,1,0,1,1,0.41790779067380945,3.3115929184654567,6.271440252286228,25,0,0.26029255125091183,3.1182851125142963,3.398618915671654,0,,0.0,0.0,0,nan,0,0,,1,0.019953069046891654,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.1098163310757654,0,3.2985354928618915,0.441606803269316,0.12904617564246923,8,0.27370424540968835,3.445989108550291,3.1182851125142963,0.4077173409938396,0.26029255125091183,7.346577943992013,4.90096737278318,16.048624224153656,1,8.484097571384295,3.965272512726729,16.451021533978924,0.021461127461833554,0.24901759940731588,nan,0,nan,2.4993679723009206,55,-3961623.9205847736,3349299.670454962,3698212.5888395854,-3961625.6569972527,3349300.664367631,3698214.137361698,-3961627.021660775,3349301.001705189,3698214.6799953445,15,0,29,"C21@L1_E1_B1@192039486,C22@L1_E1_B1@192039486,C22@L5_E5A_B2A@254828049,C34@L1_E1_B1@192039486,C38@L1_E1_B1@192039486,C38@L5_E5A_B2A@254828049,C40@L5_E5A_B2A@254828049,C42@L1_E1_B1@192039486,C42@L5_E5A_B2A@254828049,C44@L1_E1_B1@192039486,C44@L5_E5A_B2A@254828049,E09@L1_E1_B1@190293673,E09@L5_E5A_B2A@254828049,E10@L1_E1_B1@190293673,E10@L5_E5A_B2A@254828049,E12@L1_E1_B1@190293673,E12@L5_E5A_B2A@254828049,E19@L1_E1_B1@190293673,E19@L5_E5A_B2A@254828049,E25@L1_E1_B1@190293673,E25@L5_E5A_B2A@254828049,G03@L1_E1_B1@190293673,G03@L5_E5A_B2A@254828049,G04@L1_E1_B1@190293673,G04@L5_E5A_B2A@254828049,G06@L5_E5A_B2A@254828049,G09@L5_E5A_B2A@254828049,G17@L1_E1_B1@190293673,G19@L1_E1_B1@190293673",0,0.07305998324178922,0,e95c33e09d182afb,128,15.280422938346739,8,12,1,336,14,12,0,1.0289616110150326,203,0,nan,24,3.6620480674496787,0,nan,168,1.1603728771645212,2,1.1088613622607915,0,nan,0,nan,0,nan,-1,0.006904900015797466,0,,0,0,0,0.0,disabled,25,32
606,177121.199999094,-3961624.4591355473,3349301.915417129,3698211.8139659753,0,0,0,1,0,1,1,0.48154962694706605,3.3853768720582296,6.518170597649176,25,1,0.26029255125091183,3.2158999533304664,3.545120686132929,0,,0.0,0.0,0,nan,0,0,,1,0.019238110498857708,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.371413267002462,0,3.443317223355622,0.4482321906878306,0.12241703582335826,8,0.34023073827351646,3.5171627146453304,3.2158999533304664,0.4325817088529653,nan,nan,nan,17.831100258638642,0,nan,nan,nan,0.0192893195226285,0.2869538891221779,nan,0,nan,2.516111905860336,56,-3961623.831912442,3349300.099593857,3698212.2912393007,nan,nan,nan,-3961627.04653758,3349301.410127504,3698214.6084598093,0,0,0,,0,0.07461573968572895,0,e95c33e09d182afb,128,14.369804187796001,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
607,177121.39999890327,-3961624.464381214,3349302.3445614506,3698211.717159965,0,0,0,0,0,1,1,0.5105403532653124,3.3972431474125706,6.771245928668803,25,2,0.26029255125091183,3.4005669455709664,3.764728116084835,0,,0.0,0.0,0,nan,0,0,,1,0.014486204367510197,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.4912727551900835,0,3.6594876229477524,0.44631545042783355,0.1224831898630652,8,0.36914437392438154,3.5291279640079303,3.4005669455709664,0.4814977768511228,nan,nan,nan,19.551907391369532,0,nan,nan,nan,0.01706129773698276,0.2728692871615016,nan,0,nan,2.50327366436478,57,-3961623.727315631,3349300.4879327263,3698211.9876645333,nan,nan,nan,-3961627.0702867066,3349301.8427134664,3698214.549460022,0,0,0,,0,0.07428321782522049,0,e95c33e09d182afb,128,14.447855018883665,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
608,177121.59999990463,-3961624.4062494733,3349302.6455203686,3698211.6132792966,0,0,0,0,0,1,1,0.5162776605583064,3.4008695016484896,6.900900056443569,25,3,0.26029255125091183,3.475300054024699,3.8512589797293613,0,,0.0,0.0,0,nan,0,0,,1,0.014772582091993803,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5762794493967354,0,3.741467761567797,0.4476970875471922,0.1227070280269654,8,0.3749202930131216,3.5328906168281047,3.475300054024699,0.5350851909743914,nan,nan,nan,16.327289431495505,0,nan,nan,nan,0.0324709955653145,0.22395135790736004,nan,0,nan,2.5281777510501016,58,-3961623.660504584,3349300.8787617334,3698211.7258548927,nan,nan,nan,-3961627.0104581052,3349302.129600069,3698214.4551626095,0,0,0,,0,0.07449135977805767,0,e95c33e09d182afb,128,14.41591059193665,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
609,177121.79999995232,-3961624.3765716203,3349302.947832212,3698211.517411254,0,0,0,0,0,1,1,0.518812229365145,3.4022479895844455,7.043833574874563,25,4,0.26029255125091183,3.577288647636766,3.96724402260152,0,,0.0,0.0,0,nan,0,0,,1,0.016368146059870324,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.6586090120493309,0,3.854251387771207,0.44639617053610403,0.12328194218648321,8,0.37720564697428227,3.5345729743354077,3.577288647636766,0.57916394739604,nan,nan,nan,17.462613840347466,0,nan,nan,nan,0.03303215095376751,0.17553171461469913,nan,0,nan,2.504280575419752,59,-3961623.5765919075,3349301.2119158553,3698211.4465088313,nan,nan,nan,-3961626.983168665,3349302.431210743,3698214.3624125966,0,0,0,,0,0.074210055761305,0,e95c33e09d182afb,128,14.523634809640958,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
610,177122.0,-3961624.156158457,3349303.3398186746,3698210.816851789,0,0,0,1,0,1,1,0.3814282754532416,3.964527094479994,7.001031115898794,25,0,0.35479165949534325,3.266671257806215,3.5643918145302353,0,,0.0,0.0,0,nan,0,0,,1,0.01499469251564504,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21201145254786086,1,3.5014315324934704,0.36809910212149544,0.12630583366345863,8,0.2813000541706758,4.063438854407437,3.266671257806215,0.4056091890217247,0.35479165949534325,8.380996356300114,5.226738799077884,15.366998508352207,1,9.027468417463615,4.560048004738564,12.147429854130745,0.06401122537122156,0.22068593701888897,nan,0,nan,2.567005109620275,60,-3961623.5271868543,3349301.5457016765,3698211.268894261,-3961625.6234310498,3349302.204834174,3698212.9314284613,-3961626.8445102815,3349302.653767102,3698214.150267369,13,0,24,"C22@L1_E1_B1@192039486,C22@L5_E5A_B2A@254828049,C34@L1_E1_B1@192039486,C38@L1_E1_B1@192039486,C38@L5_E5A_B2A@254828049,C40@L5_E5A_B2A@254828049,C42@L1_E1_B1@192039486,C42@L5_E5A_B2A@254828049,C44@L1_E1_B1@192039486,E09@L1_E1_B1@190293673,E09@L5_E5A_B2A@254828049,E10@L1_E1_B1@190293673,E10@L5_E5A_B2A@254828049,E12@L1_E1_B1@190293673,E12@L5_E5A_B2A@254828049,E19@L1_E1_B1@190293673,E19@L5_E5A_B2A@254828049,E25@L1_E1_B1@190293673,E25@L5_E5A_B2A@254828049,G03@L1_E1_B1@190293673,G03@L5_E5A_B2A@254828049,G04@L5_E5A_B2A@254828049,G06@L5_E5A_B2A@254828049,G09@L5_E5A_B2A@254828049",0,0.07271635236008797,0,bd57bcaafa6e2327,128,15.396856877361273,8,12,1,336,14,12,0,0.20395545353927927,222,0,nan,24,4.37483302165627,0,nan,168,1.8097077001306712,2,1.805858983136062,0,nan,0,nan,0,nan,-1,0.005728700023610145,0,,0,0,0,0.0,disabled,25,31
611,177122.20000004768,-3961624.1206792896,3349303.618880848,3698210.6863115155,0,0,0,1,0,1,1,0.42955507643373175,3.99632355296055,7.158531108405128,25,1,0.35479165949534325,3.3249892177629166,3.6771566051583497,0,,0.0,0.0,0,nan,0,0,,1,0.014942765150850393,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.33665158243076376,1,3.6152114330963028,0.38371927702665876,0.11921121848275021,8,0.334941213261641,4.091492098000041,3.3249892177629166,0.42555013625547977,nan,nan,nan,16.53389166164456,0,nan,nan,nan,0.015828965554891182,0.19272112928107216,nan,0,nan,2.5691328014495873,61,-3961623.4449647292,3349301.8423808343,3698211.0693047624,nan,nan,nan,-3961626.8507355032,3349302.938980154,3698214.088500376,0,0,0,,0,0.0766168065594425,0,bd57bcaafa6e2327,128,13.878516662600857,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
612,177122.39999890327,-3961624.094678283,3349303.8815929764,3698210.6140741026,0,0,0,1,0,1,1,0.4402704071769566,3.997663686919052,7.275838642688691,25,2,0.35479165949534325,3.4126743764471246,3.775886627480382,0,,0.0,0.0,0,nan,0,0,,1,0.007061331692896817,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46616936560895905,1,3.7119922498344704,0.38345470487057215,0.1191126072908969,8,0.34489243082930493,4.092803673287191,3.4126743764471246,0.459493220664743,nan,nan,nan,20.620753277616235,0,nan,nan,nan,0.023360045828296254,0.13453127518514074,nan,0,nan,2.5679431430248387,62,-3961623.3779115207,3349302.0783016845,3698210.885234145,nan,nan,nan,-3961626.823476413,3349303.193702373,3698214.0311226756,0,0,0,,0,0.07657502751132533,0,bd57bcaafa6e2327,128,13.891372571095609,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
613,177122.59999990463,-3961624.079783873,3349304.125432766,3698210.5509128966,0,0,0,1,0,1,1,0.44400494858542633,3.9982404216131116,7.384775438383931,25,3,0.35479165949534325,3.505135760522256,3.8750576941265726,0,,0.0,0.0,0,nan,0,0,,1,0.009420236651936966,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.578830877597042,0,3.8098720117910183,0.3824668629413432,0.1191291589649366,8,0.34863307986321745,4.093381619730528,3.505135760522256,0.4913991882743298,nan,nan,nan,19.289433339292422,0,nan,nan,nan,0.021236469724528348,0.1167836440013475,nan,0,nan,2.5516348896025556,63,-3961623.322319492,3349302.2958836155,3698210.700204663,nan,nan,nan,-3961626.8100566543,3349303.435293738,3698213.9720911393,0,0,0,,0,0.07636938653313478,0,bd57bcaafa6e2327,128,13.965091239564542,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
614,177122.79999899864,-3961624.0711478596,3349304.339420948,3698210.464856161,0,0,0,1,0,1,1,0.44463266950962177,3.9984998709916058,7.459850582288765,25,4,0.35479165949534325,3.5719040362190775,3.944269287916983,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6469656781237365,0,3.8784711695493383,0.38092398305259134,0.11917715136244977,8,0.34928424730011215,4.093629355938237,3.5719040362190775,0.5211667950243569,nan,nan,nan,27.03300134220166,0,nan,nan,nan,nan,0.06704799299844232,nan,0,nan,2.495562247618464,64,-3961623.2562091006,3349302.510394889,3698210.4959941544,nan,nan,nan,-3961626.801793927,3349303.6482626237,3698213.886862186,0,0,0,,0,0.07604650285078016,0,bd57bcaafa6e2327,128,14.084252272445664,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
615,177123.0,-3961623.7116756425,3349304.4193986272,3698209.8905936135,0,0,0,1,0,1,1,0.38651878955487856,4.527790594001296,7.401223648253376,24,0,0.4313785430476513,3.079253446029023,3.4293499618790704,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.042662555363197,0,3.361113723015695,0.2198249228220168,0.1447135102501787,5,0.31577554229615823,4.591112603830092,3.079253446029023,0.4033801491832595,0.4313785430476513,7.048846826143199,5.635633840524898,25.74222719801049,1,12.16703209576111,4.7945547105975,20.590627259814507,nan,0.06684781008407721,nan,0,nan,2.436643092176852,65,-3961623.2013561605,3349302.6949263765,3698210.3007533173,-3961625.475516206,3349303.3034996395,3698212.5310287075,-3961626.7386527313,3349303.8384867995,3698213.6898677214,7,0,19,"C11@L1_E1_B1@192039486,C12@L1_E1_B1@192039486,C21@L1_E1_B1@192039486,C22@L5_E5A_B2A@254828049,C34@L1_E1_B1@192039486,C38@L1_E1_B1@192039486,C38@L5_E5A_B2A@254828049,C40@L1_E1_B1@192039486,C42@L5_E5A_B2A@254828049,E04@L1_E1_B1@190293673,E09@L5_E5A_B2A@254828049,E12@L1_E1_B1@190293673,E12@L5_E5A_B2A@254828049,E19@L1_E1_B1@190293673,E19@L5_E5A_B2A@254828049,E25@L1_E1_B1@190293673,E25@L5_E5A_B2A@254828049,G03@L1_E1_B1@190293673,G03@L5_E5A_B2A@254828049",0,0.0724728009858305,0,af6d1bfdb8b1798f,128,15.507978305593491,8,12,1,336,14,12,0,0.8748408674197734,227,0,nan,24,4.231440827950955,0,nan,168,1.094273922626355,2,1.041255408414487,0,nan,0,nan,0,nan,-1,0.004265299998223782,0,,0,0,0,0.0,disabled,24,30
616,177123.20000004768,-3961623.6661235825,3349304.570882352,3698209.7566595436,0,0,0,1,0,1,1,0.3892967371292304,4.550237193711792,7.411134683897023,24,1,0.4313785430476513,3.0625685245322574,3.4071292158336077,0,,0.0,0.0,0,nan,0,0,,1,0.009947125474066544,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.0547681255292924,0,3.3442165860557935,0.23227746448841086,0.13095482961272784,5,0.32677608130125413,4.605919875417074,3.0625685245322574,0.41752914218442744,nan,nan,nan,18.66232975283047,0,nan,nan,nan,0.04452631823725847,0.041011247365428986,nan,0,nan,2.3957479537832107,66,-3961623.137727712,3349302.8334325,3698210.152438023,nan,nan,nan,-3961626.7019104506,3349303.981508785,3698213.587952409,0,0,0,,0,0.07727739526427385,0,af6d1bfdb8b1798f,128,13.716698803727528,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
617,177123.39999890327,-3961623.6346886456,3349304.7137207408,3698209.6828436754,0,0,0,1,0,1,1,0.3994000844034177,4.5529398587312935,7.448129803283858,24,2,0.4313785430476513,3.0802071943568503,3.432675664512217,0,,0.0,0.0,0,nan,0,0,,1,0.01563999609180744,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.0961937304504834,0,3.3695399127243766,0.23173157076847756,0.1313285655166317,6,0.337120597074818,4.608709152816682,3.0802071943568503,0.44625946847755077,nan,nan,nan,21.68901254987257,0,nan,nan,nan,0.017444004063770405,0.06410715475293143,nan,0,nan,2.3978459778185686,67,-3961623.088116075,3349302.9815464998,3698210.0628235377,nan,nan,nan,-3961626.67683887,3349304.1256869677,3698213.527153161,0,0,0,,0,0.07706958672363627,0,af6d1bfdb8b1798f,128,13.779518167305515,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
618,177123.59999990463,-3961623.605912031,3349304.8275867286,3698209.6007790803,0,0,0,1,0,1,1,0.3991471587309186,4.554724945265433,7.459388275745825,24,3,0.4313785430476513,3.078794477133281,3.431152188629452,0,,0.0,0.0,0,nan,0,0,,1,0.010918578615718981,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.1131532047977195,0,3.3662996140435935,0.23120312331584994,0.13231496284175184,5,0.3347156977123267,4.612885533879986,3.078794477133281,0.4770512863592746,nan,nan,nan,19.07443193315262,0,nan,nan,nan,0.02508167182236685,0.03547679234744055,nan,0,nan,2.3808342319975186,68,-3961623.060538148,3349303.1065873182,3698209.9443445858,nan,nan,nan,-3961626.6493459884,3349304.2387632374,3698213.446860444,0,0,0,,0,0.07687594516964917,0,af6d1bfdb8b1798f,128,13.85058256586302,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
619,177123.79999899864,-3961623.570187064,3349304.921438432,3698209.5151883136,0,0,0,1,0,1,1,0.3991960681463796,4.555256228420464,7.4553925654437645,24,4,0.4313785430476513,3.061144118038727,3.4146181560353295,0,,0.0,0.0,0,nan,0,0,,1,0.010309244791352772,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.1191104905484037,0,3.348917076406908,0.23047977149408672,0.13463188099253778,5,0.3338359961692602,4.614416004331585,3.061144118038727,0.5070349828642273,nan,nan,nan,21.681185632918375,0,nan,nan,nan,0.02315318088977137,0.03949814292023957,nan,0,nan,2.4023426045995304,69,-3961623.0443505337,3349303.2375563057,3698209.8702621413,nan,nan,nan,-3961626.6139612636,3349304.332495228,3698213.3619851302,0,0,0,,0,0.07650652495124141,0,af6d1bfdb8b1798f,128,13.984167076535586,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
620,177124.0,-3961623.4705608687,3349305.0713714454,3698209.4201167165,0,0,0,1,0,1,1,0.46907102294672814,4.123463439850231,7.023071140770337,25,0,0.21224625821929333,3.0339216809150362,3.4626613854723813,0,,0.0,0.0,0,nan,0,0,,1,0.013483266071695817,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7207913928900891,0,3.3742235789525465,0.36638426626937814,0.14084736405081785,7,0.3661365343774414,4.235975153746672,3.0339216809150362,0.4011609475314665,0.21224625821929333,6.4138311078062324,1.9293682660786917,21.900524646527025,1,12.05743870720534,3.6151154712781244,20.146343066064663,0.019066761105776465,0.08249266061593623,nan,0,nan,2.3951743946944113,70,-3961623.0071645356,3349303.3371383836,3698209.7823434435,-3961622.528988335,3349303.7430603504,3698209.4463780313,-3961626.289090013,3349304.4695877773,3698212.947637761,6,0,17,"C21@L1_E1_B1@192039486,C22@L1_E1_B1@192039486,C22@L5_E5A_B2A@254828049,C34@L1_E1_B1@192039486,C38@L1_E1_B1@192039486,C40@L1_E1_B1@192039486,C42@L1_E1_B1@192039486,C43@L1_E1_B1@192039486,C44@L1_E1_B1@192039486,E09@L1_E1_B1@190293673,E09@L5_E5A_B2A@254828049,E12@L1_E1_B1@190293673,E19@L1_E1_B1@190293673,E25@L1_E1_B1@190293673,E25@L5_E5A_B2A@254828049,G03@L1_E1_B1@190293673,G04@L1_E1_B1@190293673",0,0.0722197100007681,0,1c8e32d66fdbd06f,128,15.572018873757848,8,12,1,362,14,12,26,0.24927301867683785,66,0,nan,24,0.24927301867683785,0,nan,168,1.1431029046123675,2,1.7309382936609985,0,nan,0,nan,26,1.2739025840206677,17,0.021584700036328286,1,,0,0,0,0.0,disabled,25,33
621,177124.20000004768,-3961623.437435885,3349305.1736820876,3698209.3527723174,0,0,0,1,0,1,1,0.4924221462810159,4.117251340352779,7.0431893956370475,25,1,0.21224625821929333,3.035397742366639,3.4889300570225665,0,,0.0,0.0,0,nan,0,0,,1,0.010772726014919602,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7509482103619866,0,3.399936438785513,0.38772837355413436,0.13691581772199263,7,0.39060583238325697,4.228186164584613,3.035397742366639,0.4152513474390385,nan,nan,nan,22.753925852082997,0,nan,nan,nan,0.028787723425347148,0.05015494409806149,nan,0,nan,2.377908251754649,71,-3961622.9508556444,3349303.435830443,3698209.697392896,nan,nan,nan,-3961626.2658358784,3349304.5745087727,3698212.888185007,0,0,0,,0,0.07740415561210137,0,1c8e32d66fdbd06f,128,13.663575623530425,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
622,177124.40000009537,-3961623.4360323874,3349305.2782698404,3698209.303647323,0,0,0,1,0,1,1,0.49989805911913787,4.112535174578329,7.083005602145115,25,2,0.21224625821929333,3.066513678197138,3.5279560184427816,0,,0.0,0.0,0,nan,0,0,,1,0.013393229454915473,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7946748723483015,0,3.4384913501280594,0.3874699474490684,0.1368848244659946,7,0.39811522038407654,4.223446753542241,3.066513678197138,0.44406966502783407,nan,nan,nan,23.399464622323865,0,nan,nan,nan,0.03792377279249677,0.05285199315255957,nan,0,nan,2.4067459233859974,72,-3961622.959235863,3349303.5408410723,3698209.630102338,nan,nan,nan,-3961626.2656130586,3349304.6765772174,3698212.840277799,0,0,0,,0,0.07735929720650891,0,1c8e32d66fdbd06f,128,13.68186315356905,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
623,177124.59999895096,-3961623.414126392,3349305.377695352,3698209.253018707,0,0,0,0,0,1,1,0.5002178186325654,4.111677137815029,7.101023820747975,25,3,0.21224625821929333,3.08029706315279,3.542751973529299,0,,0.0,0.0,0,nan,0,0,,1,0.013470495822385574,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8169049031733906,0,3.4529569386808334,0.38657915178758934,0.13687955733124543,7,0.3984025028438413,4.222582522898257,3.08029706315279,0.47498531682456735,nan,nan,nan,23.22923154568495,0,nan,nan,nan,0.021870220942233006,0.022943334346190936,nan,0,nan,2.404242028034546,73,-3961622.921361416,3349303.6597803636,3698209.5610375516,nan,nan,nan,-3961626.2426270465,3349304.775294565,3698212.789581188,0,0,0,,0,0.0771826626257368,0,1c8e32d66fdbd06f,128,13.7445996741662,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,-1,0.0,0,,0,0,0,0.0,disabled,0,0
