city,run,config,systems,weight_scale,epoch_index,gps_tow,n_sat,error_2d,error_3d,est_x,est_y,est_z
tokyo,run2,"G,E,J","G,E,J",-,180,177036.000000,22,26.697052,59.437227,-3961797.304382,3349035.090847,3698345.492819
tokyo,run2,"G,E,J","G,E,J",-,181,177036.200000,22,26.690014,59.729777,-3961797.436292,3349035.214899,3698345.811679
tokyo,run2,"G,E,J","G,E,J",-,182,177036.399999,22,26.676573,59.951417,-3961797.477263,3349035.266373,3698346.166069
tokyo,run2,"G,E,J","G,E,J",-,183,177036.600000,22,26.864218,59.361592,-3961797.029983,3349034.378587,3698346.152976
tokyo,run2,"G,E,J","G,E,J",-,184,177036.799999,22,27.086220,59.207592,-3961796.820067,3349033.998207,3698346.229393
tokyo,run2,"G,E,J","G,E,J",-,185,177037.000000,23,30.364764,53.812758,-3961793.960086,3349023.973130,3698344.209923
tokyo,run2,"G,E,J","G,E,J",-,186,177037.200000,23,29.955296,53.874871,-3961793.710725,3349024.917507,3698344.240064
tokyo,run2,"G,E,J","G,E,J",-,187,177037.399999,23,29.728906,53.961262,-3961793.488387,3349025.373039,3698344.497885
tokyo,run2,"G,E,J","G,E,J",-,188,177037.600000,23,29.739116,53.839317,-3961793.176745,3349025.363463,3698344.573031
tokyo,run2,"G,E,J","G,E,J",-,189,177037.799999,24,37.799886,46.004141,-3961785.100181,3349004.146977,3698340.245306
tokyo,run2,"G,E,J","G,E,J",-,190,177038.000000,24,38.136601,45.588339,-3961784.175208,3349003.106788,3698340.028196
tokyo,run2,"G,E,J","G,E,J",-,191,177038.200000,24,38.213225,45.663210,-3961783.991996,3349003.090700,3698340.403682
tokyo,run2,"G,E,J","G,E,J",-,192,177038.399999,24,37.996278,45.905530,-3961784.123627,3349003.746617,3698340.974584
tokyo,run2,"G,E,J","G,E,J",-,193,177038.600000,24,37.479745,45.845366,-3961784.022509,3349004.651459,3698341.221208
tokyo,run2,"G,E,J","G,E,J",-,194,177038.799999,23,35.873398,45.644563,-3961784.160789,3349007.403688,3698341.802418
tokyo,run2,"G,E,J","G,E,J",-,195,177039.000000,23,35.344395,45.859848,-3961784.325454,3349008.633941,3698342.230467
tokyo,run2,"G,E,J","G,E,J",-,196,177039.200000,23,35.048348,45.900157,-3961784.174121,3349009.193737,3698342.607794
tokyo,run2,"G,E,J","G,E,J",-,197,177039.399999,23,36.438465,45.260875,-3961782.825198,3349006.221123,3698341.947069
tokyo,run2,"G,E,J","G,E,J",-,198,177039.600000,23,36.211540,45.290116,-3961782.646176,3349006.689966,3698342.328072
tokyo,run2,"G,E,J","G,E,J",-,199,177039.799999,23,35.714798,45.616805,-3961782.855776,3349007.969928,3698342.984095
tokyo,run2,"G,E,J","G,E,J",-,200,177040.000000,24,36.827439,45.640139,-3961782.184627,3349006.153935,3698342.920112
tokyo,run2,"G,E,J","G,E,J",-,201,177040.200000,23,34.591178,46.056877,-3961782.764938,3349010.285992,3698344.516616
tokyo,run2,"G,E,J","G,E,J",-,202,177040.399999,23,34.332407,46.319570,-3961782.603125,3349010.923290,3698345.322381
tokyo,run2,"G,E,J","G,E,J",-,203,177040.600000,23,34.329801,46.780237,-3961782.647494,3349011.486640,3698345.971144
tokyo,run2,"G,E,J","G,E,J",-,204,177040.799999,23,34.068188,47.219504,-3961782.719800,3349012.507454,3698346.552926
tokyo,run2,"G,E,J","G,E,J",-,205,177041.000000,23,33.614390,47.462521,-3961782.707802,3349013.861750,3698346.775138
tokyo,run2,"G,E,J","G,E,J",-,206,177041.200000,23,34.298371,46.962332,-3961781.711955,3349012.366007,3698346.751004
tokyo,run2,"G,E,J","G,E,J",-,207,177041.399999,23,34.545626,47.110162,-3961781.458293,3349012.290201,3698347.023609
tokyo,run2,"G,E,J","G,E,J",-,208,177041.600000,23,34.963079,46.433564,-3961780.193602,3349010.789939,3698347.211081
tokyo,run2,"G,E,J","G,E,J",-,209,177041.799999,23,34.418557,46.039913,-3961779.434693,3349011.233045,3698347.685103
tokyo,run2,"G,E,J","G,E,J",-,210,177042.000000,23,36.412983,45.286662,-3961777.587741,3349006.856359,3698347.340672
tokyo,run2,"G,E,J","G,E,J",-,211,177042.200000,23,38.128944,45.397141,-3961776.455675,3349003.604544,3698347.561785
tokyo,run2,"G,E,J","G,E,J",-,212,177042.399999,22,27.391916,59.196702,-3961787.918591,3349034.837964,3698355.017761
tokyo,run2,"G,E,J","G,E,J",-,213,177042.600000,21,29.143763,46.759305,-3961778.301043,3349019.122480,3698352.102005
tokyo,run2,"G,E,J","G,E,J",-,214,177042.799999,22,32.318362,51.391521,-3961782.614759,3349019.616583,3698352.884395
tokyo,run2,"G,E,J","G,E,J",-,215,177043.000000,21,30.175683,45.572913,-3961776.463798,3349016.097666,3698352.652390
tokyo,run2,"G,E,J","G,E,J",-,216,177043.200000,24,41.893832,44.671535,-3961769.825456,3348993.546728,3698348.021455
tokyo,run2,"G,E,J","G,E,J",-,217,177043.399999,24,42.283734,44.824712,-3961769.217286,3348992.685477,3698348.359105
tokyo,run2,"G,E,J","G,E,J",-,218,177043.600000,24,42.513877,44.939637,-3961768.630120,3348992.027644,3698349.040663
tokyo,run2,"G,E,J","G,E,J",-,219,177043.799999,23,41.953712,43.866973,-3961766.275155,3348990.876450,3698349.574002
tokyo,run2,"G,E,J","G,E,J",-,220,177044.000000,23,41.722515,43.371372,-3961764.887267,3348990.156265,3698350.027882
tokyo,run2,"G,E,J","G,E,J",-,221,177044.200000,23,39.750846,40.996645,-3961761.668617,3348990.172840,3698350.322228
tokyo,run2,"G,E,J","G,E,J",-,222,177044.399999,24,42.275524,44.056743,-3961765.060210,3348989.921537,3698351.010916
tokyo,run2,"G,E,J","G,E,J",-,223,177044.600000,23,42.263861,43.630043,-3961763.441125,3348988.719951,3698351.130753
tokyo,run2,"G,E,J","G,E,J",-,224,177044.799999,23,42.223841,43.689304,-3961763.261039,3348988.799632,3698351.914141
tokyo,run2,"G,E,J","G,E,J",-,225,177045.000000,22,38.984976,39.477168,-3961757.991726,3348988.828968,3698348.912358
tokyo,run2,"G,E,J","G,E,J",-,226,177045.200000,23,41.989085,43.729348,-3961762.990525,3348989.267053,3698353.492611
tokyo,run2,"G,E,J","G,E,J",-,227,177045.399999,23,41.355171,43.642048,-3961763.447409,3348990.725005,3698354.670070
tokyo,run2,"G,E,J","G,E,J",-,228,177045.600000,22,39.831200,41.191432,-3961758.949552,3348988.998967,3698355.116007
tokyo,run2,"G,E,J","G,E,J",-,229,177045.799999,22,38.679945,40.485553,-3961758.886557,3348990.671664,3698356.191770
tokyo,run2,"G,E,J","G,E,J",-,230,177046.000000,21,34.305423,34.457830,-3961747.649418,3348987.372232,3698356.174620
tokyo,run2,"G,E,J","G,E,J",-,231,177046.200000,22,37.032889,38.655166,-3961755.793372,3348990.594155,3698358.058670
tokyo,run2,"G,E,J","G,E,J",-,232,177046.399999,22,36.570752,38.290238,-3961755.087377,3348990.830359,3698359.051963
tokyo,run2,"G,E,J","G,E,J",-,233,177046.600000,22,36.635895,38.742291,-3961755.474915,3348991.299455,3698360.359309
tokyo,run2,"G,E,J","G,E,J",-,234,177046.799999,22,37.191104,39.822276,-3961756.850907,3348992.020213,3698361.031827
tokyo,run2,"G,E,J","G,E,J",-,235,177047.000000,21,33.395318,33.938892,-3961746.716330,3348988.727944,3698360.727281
tokyo,run2,"G,E,J","G,E,J",-,236,177047.200000,19,26.407478,28.050530,-3961725.868158,3348984.282916,3698360.322626
tokyo,run2,"G,E,J","G,E,J",-,237,177047.399999,20,28.936562,31.355943,-3961724.593525,3348980.519009,3698360.548152
tokyo,run2,"G,E,J","G,E,J",-,238,177047.600000,20,28.533583,29.719555,-3961743.782066,3348993.258687,3698363.606437
tokyo,run2,"G,E,J","G,E,J",-,239,177047.799999,22,30.960331,38.735128,-3961757.214512,3349002.515043,3698366.623754
tokyo,run2,"G,E,J","G,E,J",-,240,177048.000000,21,29.214204,32.195813,-3961747.958753,3348996.428454,3698365.182626
tokyo,run2,"G,E,J","G,E,J",-,241,177048.200000,20,28.809228,29.396077,-3961740.291456,3348990.749876,3698365.229780
tokyo,run2,"G,E,J","G,E,J",-,242,177048.399999,19,24.806824,28.520534,-3961743.948004,3348999.164728,3698367.848552
tokyo,run2,"G,E,J","G,E,J",-,243,177048.600000,20,28.148965,29.840931,-3961741.678929,3348993.134969,3698368.519659
tokyo,run2,"G,E,J","G,E,J",-,244,177048.799999,21,29.411157,33.838672,-3961747.743952,3348996.741694,3698370.508435
tokyo,run2,"G,E,J","G,E,J",-,245,177049.000000,21,29.700443,32.902134,-3961745.520342,3348994.634155,3698370.337332
tokyo,run2,"G,E,J","G,E,J",-,246,177049.200000,21,39.261556,40.981830,-3961749.054607,3348985.297723,3698370.846225
tokyo,run2,"G,E,J","G,E,J",-,247,177049.399999,21,31.524824,35.908465,-3961747.564556,3348994.332283,3698373.600073
tokyo,run2,"G,E,J","G,E,J",-,248,177049.600000,21,40.458281,42.555419,-3961749.624476,3348984.571059,3698373.263180
tokyo,run2,"G,E,J","G,E,J",-,249,177049.799999,22,42.324977,46.406284,-3961755.295164,3348987.106299,3698374.972518
tokyo,run2,"G,E,J","G,E,J",-,250,177050.000000,22,41.928436,47.461100,-3961754.134193,3348986.973871,3698381.854973
tokyo,run2,"G,E,J","G,E,J",-,251,177050.200000,21,38.717216,45.784596,-3961753.950919,3348991.022469,3698382.158890
tokyo,run2,"G,E,J","G,E,J",-,252,177050.399999,23,37.284147,44.132045,-3961754.527638,3348993.794975,3698377.611796
tokyo,run2,"G,E,J","G,E,J",-,253,177050.600000,22,33.722904,39.097388,-3961748.446420,3348993.222797,3698378.024127
tokyo,run2,"G,E,J","G,E,J",-,254,177050.799999,23,37.193673,43.621175,-3961753.157312,3348993.072969,3698378.308886
tokyo,run2,"G,E,J","G,E,J",-,255,177051.000000,23,37.578185,43.649853,-3961752.745229,3348992.402001,3698378.336149
tokyo,run2,"G,E,J","G,E,J",-,256,177051.200000,23,38.615583,43.237942,-3961750.881690,3348989.446094,3698378.253879
tokyo,run2,"G,E,J","G,E,J",-,257,177051.399999,23,38.898324,43.628526,-3961750.723241,3348989.039994,3698379.372377
tokyo,run2,"G,E,J","G,E,J",-,258,177051.600000,21,33.950252,42.393682,-3961749.165223,3348994.150863,3698386.085935
tokyo,run2,"G,E,J","G,E,J",-,259,177051.799999,23,38.527753,43.926535,-3961750.183012,3348989.237830,3698382.072525
tokyo,run2,"G,E,J","G,E,J",-,260,177052.000000,22,34.165078,37.328284,-3961743.281469,3348989.269991,3698378.995174
tokyo,run2,"G,E,J","G,E,J",-,261,177052.200000,22,34.947747,37.728476,-3961742.863500,3348988.006849,3698379.165550
tokyo,run2,"G,E,J","G,E,J",-,262,177052.399999,20,36.683788,40.118452,-3961743.051841,3348985.945332,3698384.299498
tokyo,run2,"G,E,J","G,E,J",-,263,177052.600000,21,37.216465,38.340377,-3961739.483290,3348982.302568,3698379.319763
tokyo,run2,"G,E,J","G,E,J",-,264,177052.799999,22,38.157329,39.860738,-3961740.534489,3348982.095479,3698382.350771
tokyo,run2,"G,E,J","G,E,J",-,265,177053.000000,22,39.361353,40.866426,-3961740.173229,3348980.377393,3698383.351590
tokyo,run2,"G,E,J","G,E,J",-,266,177053.200000,21,44.829757,46.875670,-3961746.920500,3348979.045431,3698382.011042
tokyo,run2,"G,E,J","G,E,J",-,267,177053.399999,21,46.263307,48.811161,-3961749.036175,3348979.184113,3698382.826002
tokyo,run2,"G,E,J","G,E,J",-,268,177053.600000,22,43.132220,44.856948,-3961742.585008,3348977.875601,3698385.306427
tokyo,run2,"G,E,J","G,E,J",-,269,177053.799999,22,44.148380,45.670703,-3961742.602671,3348976.731761,3698385.244366
tokyo,run2,"G,E,J","G,E,J",-,270,177054.000000,21,38.841168,39.123705,-3961732.967416,3348976.009301,3698384.134184
tokyo,run2,"G,E,J","G,E,J",-,271,177054.200000,20,41.715556,42.295871,-3961737.609962,3348976.143222,3698382.996840
tokyo,run2,"G,E,J","G,E,J",-,272,177054.399999,21,46.874270,48.754952,-3961744.433219,3348975.431819,3698387.394670
tokyo,run2,"G,E,J","G,E,J",-,273,177054.600000,22,44.213407,45.659812,-3961739.440955,3348975.178266,3698389.478131
tokyo,run2,"G,E,J","G,E,J",-,274,177054.799999,22,43.564565,45.014724,-3961738.089135,3348975.281333,3698390.683785
tokyo,run2,"G,E,J","G,E,J",-,275,177055.000000,22,43.052270,44.807055,-3961738.377096,3348976.408306,3698391.202854
tokyo,run2,"G,E,J","G,E,J",-,276,177055.200000,21,37.345568,37.752523,-3961729.691500,3348976.936389,3698388.140372
tokyo,run2,"G,E,J","G,E,J",-,277,177055.399999,22,41.891219,43.259829,-3961736.635969,3348976.941307,3698389.752122
tokyo,run2,"G,E,J","G,E,J",-,278,177055.600000,23,44.989571,48.272571,-3961741.769782,3348977.582795,3698395.182715
tokyo,run2,"G,E,J","G,E,J",-,279,177055.799999,23,44.685383,48.323189,-3961741.686024,3348978.196007,3698396.222424
tokyo,run2,"G,E,J","G,E,J",-,280,177056.000000,20,40.018984,41.171926,-3961729.466494,3348975.331759,3698396.814547
tokyo,run2,"G,E,J","G,E,J",-,281,177056.200000,21,43.943216,46.768954,-3961737.272079,3348976.264994,3698398.498777
tokyo,run2,"G,E,J","G,E,J",-,282,177056.399999,21,44.031758,49.425048,-3961740.770601,3348979.334052,3698403.008471
tokyo,run2,"G,E,J","G,E,J",-,283,177056.600000,20,46.687906,50.712199,-3961740.313157,3348975.635389,3698402.214452
tokyo,run2,"G,E,J","G,E,J",-,284,177056.799999,21,46.967549,55.744703,-3961741.611344,3348978.710826,3698415.541471
tokyo,run2,"G,E,J","G,E,J",-,285,177057.000000,21,46.575037,55.874893,-3961741.055720,3348979.095450,3698417.164002
tokyo,run2,"G,E,J","G,E,J",-,286,177057.200000,20,44.046893,54.590675,-3961740.867446,3348981.764251,3698417.281486
tokyo,run2,"G,E,J","G,E,J",-,287,177057.399999,19,41.889169,43.322230,-3961732.423582,3348975.084204,3698395.863623
tokyo,run2,"G,E,J","G,E,J",-,288,177057.600000,20,41.782187,47.974463,-3961735.680817,3348979.039250,3698410.286302
tokyo,run2,"G,E,J","G,E,J",-,289,177057.799999,20,41.275186,48.082473,-3961735.660644,3348979.613452,3698411.627901
tokyo,run2,"G,E,J","G,E,J",-,290,177058.000000,20,41.448579,48.212752,-3961735.456349,3348979.068660,3698412.243463
tokyo,run2,"G,E,J","G,E,J",-,291,177058.200000,18,38.369886,46.875716,-3961734.519169,3348982.263211,3698414.273902
tokyo,run2,"G,E,J","G,E,J",-,292,177058.399999,18,37.442762,47.030750,-3961734.575995,3348983.373261,3698415.809581
tokyo,run2,"G,E,J","G,E,J",-,293,177058.600000,20,40.695869,49.136098,-3961735.594483,3348979.814785,3698416.318911
tokyo,run2,"G,E,J","G,E,J",-,294,177058.799999,19,38.150325,48.868326,-3961736.643613,3348983.348688,3698417.154154
tokyo,run2,"G,E,J","G,E,J",-,295,177059.000000,20,41.785836,50.427191,-3961736.498058,3348978.554575,3698417.642523
tokyo,run2,"G,E,J","G,E,J",-,296,177059.200000,20,42.161651,51.554376,-3961737.127676,3348978.501225,3698419.486611
tokyo,run2,"G,E,J","G,E,J",-,297,177059.399999,20,44.695961,56.042654,-3961739.800370,3348977.872525,3698424.296784
tokyo,run2,"G,E,J","G,E,J",-,298,177059.600000,21,44.721645,58.014360,-3961742.602528,3348979.392876,3698425.338349
tokyo,run2,"G,E,J","G,E,J",-,299,177059.799999,21,45.066303,58.266749,-3961742.552854,3348978.699840,3698425.959426
tokyo,run2,"G,E,J","G,E,J",-,300,177060.000000,20,44.571563,56.373523,-3961740.083346,3348977.311830,3698425.680422
tokyo,run2,"G,E,J","G,E,J",-,301,177060.200000,20,42.269876,57.315429,-3961742.183159,3348981.316281,3698427.017776
tokyo,run2,"G,E,J","G,E,J",-,302,177060.400000,21,45.319784,57.600536,-3961741.197229,3348976.646356,3698426.850952
tokyo,run2,"G,E,J","G,E,J",-,303,177060.600000,20,43.306048,57.807529,-3961742.168729,3348979.575122,3698427.884737
tokyo,run2,"G,E,J","G,E,J",-,304,177060.800000,20,43.207558,58.987708,-3961743.639398,3348980.511407,3698428.670782
tokyo,run2,"G,E,J","G,E,J",-,305,177061.000000,21,45.230582,58.304017,-3961742.257955,3348976.709066,3698427.774839
tokyo,run2,"G,E,J","G,E,J",-,306,177061.199999,21,45.533214,58.479337,-3961741.710136,3348975.990900,3698428.817953
tokyo,run2,"G,E,J","G,E,J",-,307,177061.399999,21,45.459334,57.962541,-3961741.500864,3348975.575005,3698428.154149
tokyo,run2,"G,E,J","G,E,J",-,308,177061.600000,21,44.206890,57.105252,-3961746.489526,3348979.763844,3698419.412483
tokyo,run2,"G,E,J","G,E,J",-,309,177061.800000,22,41.413841,54.940683,-3961743.288993,3348980.683389,3698421.905700
tokyo,run2,"G,E,J","G,E,J",-,310,177062.000000,22,40.048945,54.903397,-3961742.655731,3348981.974310,3698423.899074
tokyo,run2,"G,E,J","G,E,J",-,311,177062.200000,22,39.992966,54.398592,-3961741.151675,3348980.953201,3698425.224449
tokyo,run2,"G,E,J","G,E,J",-,312,177062.399999,22,40.285279,53.704763,-3961740.102746,3348979.736698,3698425.089671
tokyo,run2,"G,E,J","G,E,J",-,313,177062.600000,22,40.676840,54.027824,-3961740.299678,3348979.384675,3698425.261856
tokyo,run2,"G,E,J","G,E,J",-,314,177062.799999,21,38.923154,52.322677,-3961738.938215,3348980.474572,3698424.690518
tokyo,run2,"G,E,J","G,E,J",-,315,177063.000000,21,44.560087,59.889200,-3961741.534050,3348976.991671,3698433.699158
tokyo,run2,"G,E,J","G,E,J",-,316,177063.200000,22,45.251640,61.085137,-3961741.995202,3348976.768712,3698435.130769
tokyo,run2,"G,E,J","G,E,J",-,317,177063.399999,22,44.934010,51.481897,-3961733.396886,3348969.125525,3698423.851025
tokyo,run2,"G,E,J","G,E,J",-,318,177063.600000,22,44.895242,52.215859,-3961734.161430,3348969.905842,3698424.936862
tokyo,run2,"G,E,J","G,E,J",-,319,177063.799999,21,45.717420,58.394032,-3961737.069458,3348973.368160,3698435.285982
tokyo,run2,"G,E,J","G,E,J",-,320,177064.000000,21,44.561622,58.598353,-3961737.729944,3348975.260533,3698435.819631
tokyo,run2,"G,E,J","G,E,J",-,321,177064.200000,21,44.848049,57.693575,-3961736.733661,3348974.085849,3698434.890325
tokyo,run2,"G,E,J","G,E,J",-,322,177064.400000,22,44.116811,51.292164,-3961732.576545,3348970.099504,3698425.535840
tokyo,run2,"G,E,J","G,E,J",-,323,177064.599999,22,43.504427,50.781467,-3961732.182580,3348970.641663,3698425.520559
tokyo,run2,"G,E,J","G,E,J",-,324,177064.799999,21,42.461345,47.885823,-3961728.008328,3348969.060903,3698424.427839
tokyo,run2,"G,E,J","G,E,J",-,325,177065.000000,21,42.799369,48.093890,-3961727.921130,3348968.676937,3698424.523784
tokyo,run2,"G,E,J","G,E,J",-,326,177065.200000,21,38.626910,41.404773,-3961721.157352,3348968.440596,3698419.889214
tokyo,run2,"G,E,J","G,E,J",-,327,177065.400000,21,34.591007,37.734828,-3961721.368674,3348972.827406,3698416.014085
tokyo,run2,"G,E,J","G,E,J",-,328,177065.599999,23,36.947141,43.359464,-3961729.539552,3348976.376886,3698417.185189
tokyo,run2,"G,E,J","G,E,J",-,329,177065.799999,23,36.801123,44.404146,-3961730.650192,3348977.622926,3698418.578706
tokyo,run2,"G,E,J","G,E,J",-,330,177066.000000,23,36.980436,44.766498,-3961730.837752,3348977.653943,3698419.008566
tokyo,run2,"G,E,J","G,E,J",-,331,177066.200000,23,36.712957,44.988895,-3961731.446521,3348978.620345,3698418.818754
tokyo,run2,"G,E,J","G,E,J",-,332,177066.400000,23,37.893020,44.630696,-3961730.215938,3348976.128086,3698418.213057
tokyo,run2,"G,E,J","G,E,J",-,333,177066.599999,23,40.280446,52.798469,-3961735.944201,3348978.348731,3698428.222075
tokyo,run2,"G,E,J","G,E,J",-,334,177066.799999,23,39.625872,52.548585,-3961735.982411,3348979.237783,3698428.027711
tokyo,run2,"G,E,J","G,E,J",-,335,177067.000000,23,39.624541,53.223680,-3961736.671673,3348979.869005,3698428.475521
tokyo,run2,"G,E,J","G,E,J",-,336,177067.200000,23,41.064991,53.108779,-3961735.718130,3348977.437770,3698428.493910
tokyo,run2,"G,E,J","G,E,J",-,337,177067.400000,23,41.293118,53.162550,-3961735.370071,3348977.019044,3698428.903987
tokyo,run2,"G,E,J","G,E,J",-,338,177067.599999,23,41.889657,53.805835,-3961735.626262,3348976.604628,3698429.492620
tokyo,run2,"G,E,J","G,E,J",-,339,177067.799999,23,42.618322,54.467959,-3961735.864166,3348976.005735,3698430.033133
tokyo,run2,"G,E,J","G,E,J",-,340,177068.000000,23,42.358705,54.704419,-3961736.455504,3348976.766001,3698429.914309
tokyo,run2,"G,E,J","G,E,J",-,341,177068.199999,22,42.104645,53.409383,-3961734.464616,3348975.740853,3698429.939656
tokyo,run2,"G,E,J","G,E,J",-,342,177068.400000,22,42.409698,53.490335,-3961734.237700,3348975.296981,3698430.129764
tokyo,run2,"G,E,J","G,E,J",-,343,177068.599999,23,42.812800,50.049296,-3961732.015182,3348972.357077,3698423.689627
tokyo,run2,"G,E,J","G,E,J",-,344,177068.800000,23,42.010872,50.372874,-3961732.886436,3348974.149458,3698424.358247
tokyo,run2,"G,E,J","G,E,J",-,345,177069.000000,23,41.396919,50.325020,-3961732.799240,3348974.995054,3698425.098181
tokyo,run2,"G,E,J","G,E,J",-,346,177069.199999,21,42.909252,56.217083,-3961734.031151,3348976.082003,3698436.020145
tokyo,run2,"G,E,J","G,E,J",-,347,177069.400000,20,40.042569,56.998906,-3961735.870812,3348980.913534,3698436.993574
tokyo,run2,"G,E,J","G,E,J",-,348,177069.599999,21,43.593121,56.320223,-3961733.994502,3348975.233001,3698435.686048
tokyo,run2,"G,E,J","G,E,J",-,349,177069.800000,21,43.990819,55.964615,-3961733.629903,3348974.394763,3698434.998674
tokyo,run2,"G,E,J","G,E,J",-,350,177070.000000,21,43.448978,55.316192,-3961733.341248,3348974.746753,3698434.367332
