run,epoch_index,gps_time_s,gps_satellite_count,multi_satellite_count,extra_satellite_count,gps_residual_p95_abs_m,gps_residual_max_abs_m,multi_residual_p95_abs_m,multi_residual_max_abs_m,multi_bias_range_m,solution_gap_2d_m
Shinjuku,3490,281697.799999,4,9,5,0.000000,0.000000,10.574214,11.109746,37.436895,13.402675
Shinjuku,3491,281697.899999,4,9,5,0.000000,0.000000,10.550503,11.066664,37.413739,13.689991
Shinjuku,3492,281698.000000,4,9,5,0.000000,0.000000,10.437184,11.011485,37.278124,13.045942
Shinjuku,3493,281698.100000,4,9,5,0.000000,0.000000,10.466436,11.019008,37.359227,12.853202
Shinjuku,3494,281698.200000,4,9,5,0.000000,0.000000,10.580305,11.091004,37.213382,11.849959
Shinjuku,3495,281698.299999,4,9,5,0.000000,0.000000,10.540668,11.038128,37.209912,11.611467
Shinjuku,3496,281698.399999,4,9,5,0.000000,0.000000,10.444509,10.857334,36.681461,11.488989
Shinjuku,3497,281698.500000,4,9,5,0.000000,0.000000,10.448350,10.855320,36.584764,11.327087
Shinjuku,3498,281698.600000,4,6,2,0.000000,0.000000,0.000000,0.000000,29.738614,0.000000
Shinjuku,3499,281698.700000,4,6,2,0.000000,0.000000,0.000000,0.000000,29.678125,0.000000
Shinjuku,3500,281698.799999,4,6,2,0.000000,0.000000,0.000000,0.000000,29.263471,0.000000
Shinjuku,3501,281698.899999,4,6,2,0.000000,0.000000,0.000000,0.000000,29.292176,0.000000
Shinjuku,3502,281699.000000,4,6,2,0.000000,0.000000,0.000000,0.000000,29.452939,0.000000
Shinjuku,3503,281699.100000,4,6,2,0.000000,0.000000,0.000000,0.000000,29.437383,0.000000
Shinjuku,3504,281699.200000,4,8,4,0.000000,0.000000,2.264455,2.461722,30.833756,3.497949
Shinjuku,3505,281699.299999,4,8,4,0.000000,0.000000,2.261421,2.412765,30.785209,3.594974
Shinjuku,3506,281699.399999,4,9,5,0.000000,0.000000,7.531242,7.742848,39.719014,4.772043
Shinjuku,3507,281699.500000,4,9,5,0.000000,0.000000,7.544764,7.781153,39.747911,4.728859
Shinjuku,3508,281699.600000,4,9,5,0.000000,0.000000,7.699218,8.026410,40.139303,4.450535
Shinjuku,3509,281699.700000,4,9,5,0.000000,0.000000,7.722616,8.107734,40.215003,4.448203
Shinjuku,3510,281699.799999,4,10,6,0.000000,0.000000,11.228746,12.060089,38.961112,10.607864
Shinjuku,3511,281699.899999,4,10,6,0.000000,0.000000,10.876265,11.439894,38.732161,11.126623
Shinjuku,3512,281700.000000,4,10,6,0.000000,0.000000,10.810006,11.280887,38.532962,10.862215
Shinjuku,3513,281700.100000,4,10,6,0.000000,0.000000,10.759149,11.174993,38.541620,10.855011
Shinjuku,3514,281700.200000,4,10,6,0.000000,0.000000,10.736948,11.118918,38.512277,10.587090
Shinjuku,3515,281700.300000,4,10,6,0.000000,0.000000,10.736350,11.150662,38.470326,10.699735
Shinjuku,3516,281700.400000,4,10,6,0.000000,0.000000,10.725992,11.286830,38.475224,10.470423
Shinjuku,3517,281700.500000,4,10,6,0.000000,0.000000,10.711099,11.274113,38.421244,10.742659
Shinjuku,3518,281700.600000,4,10,6,0.000000,0.000000,10.752265,11.437128,38.438266,10.643386
Shinjuku,3519,281700.700000,4,10,6,0.000000,0.000000,10.653100,11.255861,38.414473,10.819138
Shinjuku,3520,281700.800000,4,10,6,0.000000,0.000000,10.624139,11.293473,38.374000,9.659318
Shinjuku,3521,281700.900000,4,10,6,0.000000,0.000000,10.820555,11.659972,38.483055,9.255299
Shinjuku,3522,281701.000000,4,10,6,0.000000,0.000000,10.896571,11.983351,38.264443,9.788740
Shinjuku,3523,281701.100000,4,10,6,0.000000,0.000000,11.039375,12.361052,38.167681,9.519533
Shinjuku,3524,281701.199999,4,10,6,0.000000,0.000000,11.357473,12.723253,38.407333,9.964945
Shinjuku,3525,281701.300000,4,10,6,0.000000,0.000000,11.267913,12.554514,38.318007,10.357695
Shinjuku,3526,281702.000000,4,9,5,0.000000,0.000000,21.466714,23.996910,10.719134,27.793828
Shinjuku,3527,281702.100000,4,9,5,0.000000,0.000000,21.407579,23.614678,10.511628,27.446826
Shinjuku,3528,281702.200000,4,9,5,0.000000,0.000000,21.344312,23.492664,10.506894,27.339861
Shinjuku,3529,281702.299999,4,9,5,0.000000,0.000000,21.362937,23.547298,10.734109,27.412258
Shinjuku,3530,281702.399999,4,9,5,0.000000,0.000000,21.410027,23.770413,11.395645,27.590345
Shinjuku,3531,281702.500000,4,9,5,0.000000,0.000000,21.403068,23.949448,11.457174,28.356427
Shinjuku,3532,281702.600000,4,9,5,0.000000,0.000000,21.775038,24.396624,11.552651,28.857324
Shinjuku,3533,281702.700000,4,9,5,0.000000,0.000000,21.791795,24.448765,11.388565,28.828013
Shinjuku,3534,281702.799999,4,9,5,0.000000,0.000000,21.735458,24.423412,10.706251,28.913697
Shinjuku,3535,281702.899999,4,9,5,0.000000,0.000000,21.714612,24.376196,10.823746,28.880328
Shinjuku,3536,281703.000000,4,9,5,0.000000,0.000000,21.784065,24.234006,10.352906,28.285844
Shinjuku,3537,281703.100000,4,9,5,0.000000,0.000000,21.769239,24.229690,10.197297,28.068784
Shinjuku,3538,281703.200000,4,9,5,0.000000,0.000000,21.760011,24.344694,10.511432,28.115180
Shinjuku,3539,281703.299999,4,9,5,0.000000,0.000000,21.790771,24.655296,10.878573,28.757014
Shinjuku,3540,281703.399999,4,9,5,0.000000,0.000000,21.530306,24.378265,10.925796,28.208621
Shinjuku,3541,281703.500000,4,9,5,0.000000,0.000000,21.620017,24.605478,11.178308,28.577552
Shinjuku,3542,281703.600000,4,9,5,0.000000,0.000000,21.651066,24.522612,11.006852,28.644851
Shinjuku,3543,281703.700000,4,9,5,0.000000,0.000000,21.568626,24.267728,10.555761,28.243128
Shinjuku,3544,281703.799999,4,9,5,0.000000,0.000000,21.692674,24.449728,10.688587,28.623442
Shinjuku,3545,281703.899999,4,9,5,0.000000,0.000000,21.839370,24.741221,10.939629,29.067001
Shinjuku,3546,281704.000000,4,9,5,0.000000,0.000000,22.048044,25.070134,11.280852,28.732360
Shinjuku,3547,281704.099999,4,9,5,0.000000,0.000000,21.871118,24.613681,10.948464,28.331157
Shinjuku,3548,281704.200000,4,9,5,0.000000,0.000000,21.798508,24.554237,10.896681,28.816919
Shinjuku,3549,281704.299999,4,9,5,0.000000,0.000000,21.755540,24.519898,10.730147,28.539396
Shinjuku,3550,281704.400000,4,9,5,0.000000,0.000000,21.918181,25.067028,10.844594,29.764662
Shinjuku,3551,281704.500000,4,9,5,0.000000,0.000000,21.758188,24.747880,10.604366,28.971208
Shinjuku,3552,281704.599999,4,9,5,0.000000,0.000000,21.811531,24.593825,10.304690,28.118175
Shinjuku,3553,281704.700000,4,9,5,0.000000,0.000000,21.843664,24.472926,10.576870,28.359554
Shinjuku,3554,281704.799999,4,9,5,0.000000,0.000000,21.865479,24.397049,11.474930,28.816873
Shinjuku,3555,281704.900000,4,9,5,0.000000,0.000000,21.935886,24.501331,11.556323,28.914269
Shinjuku,3556,281705.000000,4,9,5,0.000000,0.000000,21.901058,24.589664,11.596986,28.960081
Shinjuku,3557,281705.099999,4,9,5,0.000000,0.000000,21.733357,24.418129,11.276744,29.063198
Shinjuku,3558,281705.200000,4,9,5,0.000000,0.000000,21.836692,24.589196,11.611334,28.899980
Shinjuku,3559,281705.299999,4,9,5,0.000000,0.000000,21.975486,24.693004,11.511797,28.670866
Shinjuku,3560,281705.400000,4,9,5,0.000000,0.000000,21.937188,24.563804,11.865239,28.717771
Shinjuku,3561,281705.500000,4,9,5,0.000000,0.000000,21.878018,24.380737,11.600943,28.184584
Shinjuku,3562,281705.599999,4,9,5,0.000000,0.000000,22.058760,24.725897,11.955563,29.002422
Shinjuku,3563,281705.700000,4,9,5,0.000000,0.000000,22.186311,25.202072,12.338961,30.145294
Shinjuku,3564,281705.799999,4,9,5,0.000000,0.000000,22.045461,25.110373,11.967708,30.573740
Shinjuku,3565,281705.900000,4,9,5,0.000000,0.000000,21.988127,25.098713,11.724899,30.518443
Shinjuku,3566,281706.000000,4,9,5,0.000000,0.000000,22.202749,25.395112,11.791019,30.265733
Shinjuku,3567,281706.099999,4,9,5,0.000000,0.000000,22.574896,26.216866,12.334746,31.257840
Shinjuku,3568,281706.200000,4,9,5,0.000000,0.000000,22.831166,26.560580,11.853041,31.649397
Shinjuku,3569,281706.299999,4,9,5,0.000000,0.000000,22.926963,26.724629,11.976770,31.699433
Shinjuku,3570,281706.400000,4,9,5,0.000000,0.000000,22.813439,26.874831,11.916699,32.017793
Shinjuku,3571,281706.500000,4,9,5,0.000000,0.000000,22.692003,26.901613,11.982718,32.003276
Shinjuku,3572,281706.599999,4,9,5,0.000000,0.000000,22.853404,27.359774,12.152262,32.944087
Shinjuku,3573,281706.700000,4,9,5,0.000000,0.000000,23.290291,28.418556,12.567717,34.438954
Shinjuku,3574,281706.799999,4,9,5,0.000000,0.000000,23.270253,27.910776,12.605780,34.072249
Shinjuku,3575,281706.900000,4,9,5,0.000000,0.000000,23.140658,27.714345,12.512304,33.513893
Shinjuku,3576,281708.400000,4,8,4,0.000000,0.000000,6.821144,6.836784,41.070533,3.285711
Shinjuku,3577,281708.500000,4,8,4,0.000000,0.000000,6.810809,6.810809,41.133292,3.153476
Shinjuku,3578,281708.599999,4,8,4,0.000000,0.000000,6.832507,6.832507,40.751238,3.254359
Shinjuku,3579,281708.699999,4,8,4,0.000000,0.000000,6.883515,6.915152,40.709674,3.367918
Shinjuku,3580,281708.800000,5,9,4,31.341442,32.524762,31.362070,39.861257,22.943246,22.519218
Shinjuku,3581,281708.900000,5,9,4,31.107643,32.070925,31.369972,39.578603,22.739157,22.518323
Shinjuku,3582,281709.000000,5,9,4,30.877510,31.966894,30.956802,39.209544,22.808055,21.389906
Shinjuku,3583,281709.099999,5,9,4,30.486277,31.202214,31.011941,38.850771,22.287385,22.305973
Shinjuku,3584,281709.199999,4,8,4,0.000000,0.000000,21.617132,25.212975,9.256777,20.392709
Shinjuku,3585,281709.300000,4,8,4,0.000000,0.000000,21.171876,24.542658,8.895367,19.796447
Shinjuku,3586,281709.400000,4,8,4,0.000000,0.000000,21.280695,24.690019,9.051048,20.012884
Shinjuku,3587,281709.500000,4,8,4,0.000000,0.000000,21.219606,24.514653,8.894861,19.979924
Shinjuku,3588,281709.599999,4,8,4,0.000000,0.000000,21.392573,24.985810,9.781621,20.317280
Shinjuku,3589,281709.699999,4,8,4,0.000000,0.000000,21.231523,24.672890,9.388167,20.033723
Shinjuku,3590,281709.800000,4,8,4,0.000000,0.000000,20.697563,23.696193,8.841659,19.319666
Shinjuku,3591,281709.900000,4,8,4,0.000000,0.000000,20.909213,24.071558,9.147124,19.575148
Shinjuku,3592,281710.000000,4,8,4,0.000000,0.000000,20.554177,23.847424,10.271547,19.330326
Shinjuku,3593,281710.099999,4,8,4,0.000000,0.000000,20.028107,22.792209,9.346902,18.642184
Shinjuku,3594,281710.199999,4,8,4,0.000000,0.000000,19.855571,22.738214,9.881280,18.467086
Shinjuku,3595,281710.300000,4,8,4,0.000000,0.000000,19.803919,22.674806,9.767819,18.400170
Shinjuku,3596,281710.400000,5,9,4,27.754131,28.682456,27.981201,35.684350,23.181389,21.868787
Shinjuku,3597,281710.500000,5,9,4,27.587294,28.404463,27.920221,35.434436,22.888976,22.103233
Shinjuku,3598,281710.599999,5,9,4,28.139024,28.823772,28.627964,36.098041,22.851372,22.146441
Shinjuku,3599,281710.699999,5,9,4,27.925663,28.416359,28.614431,35.853063,22.716966,21.970782
Shinjuku,3600,281710.800000,5,9,4,27.751772,28.270806,28.444541,35.933357,22.768066,22.261224
Shinjuku,3601,281710.900000,5,9,4,27.743979,28.222868,28.496315,35.975324,22.754301,22.333624
Shinjuku,3602,281711.000000,5,9,4,27.350165,27.357075,28.578051,35.281293,21.361121,22.647793
Shinjuku,3603,281711.099999,5,9,4,27.304032,27.310791,28.517783,35.205014,21.259805,22.680384
Shinjuku,3604,281711.199999,5,9,4,27.527905,27.888495,28.399690,35.695603,21.466173,22.565693
Shinjuku,3605,281711.300000,5,9,4,28.295505,29.277010,28.530179,36.641716,22.345571,22.471064
Shinjuku,3606,281711.400000,5,9,4,28.816083,29.916284,28.918374,37.064340,21.863815,23.051550
Shinjuku,3607,281711.500000,5,9,4,28.654971,29.711352,28.771794,36.738066,21.795363,22.959325
Shinjuku,3608,281711.599999,5,9,4,28.981420,29.805574,29.324086,36.818999,22.085680,23.213452
Shinjuku,3609,281711.699999,5,9,4,28.997097,29.820623,29.342114,36.863549,22.149305,22.967227
Shinjuku,3610,281711.800000,5,10,5,28.895321,29.676302,28.422166,35.995800,22.373510,25.866108
Shinjuku,3611,281711.900000,5,10,5,29.014051,29.830998,28.486405,36.224809,22.491606,25.314695
Shinjuku,3612,281712.000000,5,10,5,29.473748,30.502861,28.710901,36.859913,22.498891,25.285796
Shinjuku,3613,281712.099999,5,10,5,29.905103,31.199737,28.834160,37.455377,22.947863,25.300506
Shinjuku,3614,281712.199999,5,10,5,29.857765,30.904810,29.071222,37.558255,22.190604,24.401122
Shinjuku,3615,281712.300000,5,10,5,29.532424,30.217774,29.196713,37.410505,21.877687,24.054359
Shinjuku,3616,281712.400000,4,10,6,0.000000,0.000000,26.369388,27.381338,14.089121,68.444926
Shinjuku,3617,281712.500000,4,10,6,0.000000,0.000000,26.361822,27.481248,14.094042,68.419887
Shinjuku,3618,281712.599999,4,10,6,0.000000,0.000000,26.195365,27.529339,13.969306,68.525477
Shinjuku,3619,281712.699999,4,10,6,0.000000,0.000000,26.050930,27.528193,14.013720,68.414475
Shinjuku,3620,281712.800000,4,10,6,0.000000,0.000000,25.919065,27.320479,13.588161,68.108824
Shinjuku,3621,281712.900000,4,10,6,0.000000,0.000000,25.839003,27.414704,13.784743,68.147057
Shinjuku,3622,281713.000000,4,10,6,0.000000,0.000000,26.055071,27.462055,13.206454,68.007111
Shinjuku,3623,281713.099999,4,10,6,0.000000,0.000000,26.066789,27.267007,12.998888,67.664006
Shinjuku,3624,281713.199999,4,10,6,0.000000,0.000000,26.307593,27.413171,12.903370,67.880959
Shinjuku,3625,281713.300000,4,10,6,0.000000,0.000000,26.357225,27.216790,12.659318,67.602817
Shinjuku,3626,281715.800000,4,10,6,0.000000,0.000000,27.059292,27.791006,13.692222,68.320154
Shinjuku,3627,281715.900000,4,10,6,0.000000,0.000000,27.129179,27.701735,13.597890,67.985439
Shinjuku,3628,281716.000000,4,10,6,0.000000,0.000000,26.911298,27.608552,13.738303,66.807356
Shinjuku,3629,281716.100000,4,10,6,0.000000,0.000000,26.884616,27.534328,13.679982,66.603633
Shinjuku,3630,281716.199999,4,10,6,0.000000,0.000000,26.789372,27.558475,13.659202,66.212006
Shinjuku,3631,281716.300000,4,10,6,0.000000,0.000000,26.882839,27.679950,13.752490,66.391301
Shinjuku,3632,281716.399999,4,10,6,0.000000,0.000000,26.934517,27.484758,13.566777,65.831957
Shinjuku,3633,281716.500000,4,10,6,0.000000,0.000000,26.899178,27.316439,13.477117,65.551758
Shinjuku,3634,281716.600000,4,10,6,0.000000,0.000000,26.948585,27.516226,13.506833,66.815531
Shinjuku,3635,281716.699999,4,10,6,0.000000,0.000000,27.026909,27.325918,13.286557,66.471197
Shinjuku,3636,281716.800000,4,10,6,0.000000,0.000000,26.631239,27.286809,13.372445,67.218612
Shinjuku,3637,281716.899999,4,10,6,0.000000,0.000000,26.625038,27.213179,13.379346,67.327853
Shinjuku,3638,281717.000000,4,10,6,0.000000,0.000000,26.820077,27.454422,13.538128,67.247064
Shinjuku,3639,281717.100000,4,10,6,0.000000,0.000000,26.710296,26.968290,13.012697,66.400544
Shinjuku,3640,281717.199999,4,10,6,0.000000,0.000000,26.661778,27.872872,13.916426,69.405690
Shinjuku,3641,281717.300000,4,10,6,0.000000,0.000000,26.643582,27.775503,13.843759,69.068650
Shinjuku,3642,281717.399999,4,10,6,0.000000,0.000000,26.591111,27.649029,13.733310,69.233887
Shinjuku,3643,281717.500000,4,10,6,0.000000,0.000000,26.662820,27.684025,13.770885,69.297028
Shinjuku,3644,281717.600000,4,10,6,0.000000,0.000000,26.806663,27.586426,13.562834,68.061762
Shinjuku,3645,281717.699999,4,10,6,0.000000,0.000000,26.805085,27.453946,13.459173,67.784052
Shinjuku,3646,281717.800000,4,10,6,0.000000,0.000000,26.977643,27.459604,13.313781,67.728585
Shinjuku,3647,281717.899999,4,10,6,0.000000,0.000000,27.022942,27.561725,13.403534,67.926042
Shinjuku,3648,281718.000000,4,10,6,0.000000,0.000000,27.027731,27.583308,13.595154,67.440764
Shinjuku,3649,281718.100000,4,10,6,0.000000,0.000000,26.978865,27.650872,13.724621,67.583494
Shinjuku,3650,281718.199999,4,10,6,0.000000,0.000000,26.958293,27.399141,13.353909,67.106345
Shinjuku,3651,281718.300000,4,10,6,0.000000,0.000000,26.826218,27.201039,13.231417,66.677933
Shinjuku,3652,281718.399999,4,10,6,0.000000,0.000000,26.794700,27.621540,13.452795,68.179226
Shinjuku,3653,281718.500000,4,10,6,0.000000,0.000000,26.773448,27.641120,13.503826,68.305703
Shinjuku,3654,281718.600000,4,10,6,0.000000,0.000000,26.514753,27.403155,13.454695,68.418928
Shinjuku,3655,281718.699999,4,10,6,0.000000,0.000000,26.516586,27.390662,13.425837,68.408269
Shinjuku,3656,281718.800000,4,10,6,0.000000,0.000000,26.661248,27.815228,13.734982,69.477563
Shinjuku,3657,281718.899999,4,10,6,0.000000,0.000000,26.572505,27.690366,13.663314,69.228782
Shinjuku,3658,281719.000000,4,10,6,0.000000,0.000000,26.569150,27.762570,13.640253,69.865528
Shinjuku,3659,281719.100000,4,10,6,0.000000,0.000000,26.572894,27.590493,13.497216,69.617000
Shinjuku,3660,281719.199999,4,10,6,0.000000,0.000000,26.345253,27.315598,13.340195,70.291754
Shinjuku,3661,281719.300000,4,10,6,0.000000,0.000000,26.338460,27.486331,13.549942,70.546679
Shinjuku,3662,281719.399999,4,10,6,0.000000,0.000000,26.257223,27.433874,13.441237,70.085134
Shinjuku,3663,281719.500000,4,10,6,0.000000,0.000000,26.350268,27.407274,13.407925,69.986529
Shinjuku,3664,281719.600000,4,10,6,0.000000,0.000000,26.253666,27.313547,13.408164,69.214602
Shinjuku,3665,281719.699999,4,10,6,0.000000,0.000000,26.283790,27.350211,13.476331,69.105692
Shinjuku,3666,281719.800000,4,10,6,0.000000,0.000000,26.281430,27.373933,13.361805,69.515994
Shinjuku,3667,281719.899999,4,10,6,0.000000,0.000000,26.266008,27.417642,13.405648,69.700003
Shinjuku,3668,281720.000000,4,10,6,0.000000,0.000000,26.231953,27.561234,13.733027,70.037757
Shinjuku,3669,281720.100000,4,10,6,0.000000,0.000000,26.185996,27.511058,13.720018,69.992827
Shinjuku,3670,281720.199999,4,10,6,0.000000,0.000000,26.021455,27.264593,13.639097,69.418027
Shinjuku,3671,281720.300000,4,10,6,0.000000,0.000000,26.018934,27.297754,13.702300,69.490923
Shinjuku,3672,281720.399999,4,10,6,0.000000,0.000000,26.122782,27.218866,13.815013,68.490373
Shinjuku,3673,281720.500000,4,10,6,0.000000,0.000000,26.089087,27.155709,13.757389,68.403702
Shinjuku,3674,281720.600000,4,10,6,0.000000,0.000000,26.412853,27.395188,13.775731,69.419681
Shinjuku,3675,281720.699999,4,10,6,0.000000,0.000000,26.233640,27.214061,13.704199,68.966399
Shinjuku,3676,281720.800000,4,10,6,0.000000,0.000000,26.398688,27.432117,13.495506,70.014062
Shinjuku,3677,281720.899999,4,10,6,0.000000,0.000000,26.413183,27.127738,13.158319,69.522029
Shinjuku,3678,281721.000000,4,10,6,0.000000,0.000000,26.500234,27.449541,13.583481,69.579630
Shinjuku,3679,281721.100000,4,10,6,0.000000,0.000000,26.410997,27.334761,13.496463,69.165411
Shinjuku,3680,281721.199999,4,10,6,0.000000,0.000000,26.444858,27.318977,13.838328,68.241511
Shinjuku,3681,281721.300000,4,10,6,0.000000,0.000000,26.575378,27.220467,13.642619,68.108443
Shinjuku,3682,281721.399999,4,10,6,0.000000,0.000000,26.667924,27.165338,13.670534,67.896350
Shinjuku,3683,281721.500000,4,10,6,0.000000,0.000000,26.685354,27.428415,13.950968,68.386537
Shinjuku,3684,281721.600000,4,10,6,0.000000,0.000000,26.724170,27.040916,13.656526,67.071476
Shinjuku,3685,281721.699999,4,10,6,0.000000,0.000000,26.745740,27.174086,13.809665,67.205513
Shinjuku,3686,281721.800000,4,10,6,0.000000,0.000000,26.810954,26.957317,13.486196,66.743940
Shinjuku,3687,281721.899999,4,10,6,0.000000,0.000000,26.817246,27.173556,13.700205,67.100810
Shinjuku,3688,281722.000000,4,10,6,0.000000,0.000000,26.983153,27.209045,13.630406,67.272851
Shinjuku,3689,281722.100000,4,10,6,0.000000,0.000000,27.147385,27.231515,13.602257,67.405063
Shinjuku,3690,281722.199999,4,10,6,0.000000,0.000000,27.469851,27.598500,13.664497,68.200720
Shinjuku,3691,281722.300000,4,10,6,0.000000,0.000000,27.466549,27.758740,13.850973,68.400198
Shinjuku,3692,281722.399999,4,10,6,0.000000,0.000000,27.777105,28.036167,13.500729,67.023257
Shinjuku,3693,281722.500000,4,10,6,0.000000,0.000000,27.707513,27.885315,13.577361,66.995274
Shinjuku,3694,281722.600000,4,10,6,0.000000,0.000000,27.557168,27.613002,13.638468,67.417324
Shinjuku,3695,281722.699999,4,10,6,0.000000,0.000000,27.662296,27.802916,13.497716,67.452274
Shinjuku,3696,281722.800000,4,10,6,0.000000,0.000000,27.590653,27.610829,13.841712,67.672898
Shinjuku,3697,281722.899999,4,10,6,0.000000,0.000000,27.715483,27.888572,13.702094,67.653156
Shinjuku,3698,281723.000000,4,10,6,0.000000,0.000000,28.062180,28.568756,13.759408,67.760817
Shinjuku,3699,281723.100000,4,10,6,0.000000,0.000000,28.129745,28.508653,13.912155,68.128136
Shinjuku,3700,281745.399999,4,10,6,0.000000,0.000000,19.849899,20.212447,19.791049,134.687546
Shinjuku,3701,281745.500000,4,10,6,0.000000,0.000000,19.721798,20.443238,20.242821,134.101823
Shinjuku,3702,281745.600000,4,10,6,0.000000,0.000000,19.750535,20.555152,20.351976,131.892142
Shinjuku,3703,281745.700000,4,10,6,0.000000,0.000000,19.665759,20.466421,20.227012,132.010989
Shinjuku,3704,281745.799999,4,10,6,0.000000,0.000000,19.734248,20.447858,19.882147,132.316725
Shinjuku,3705,281745.899999,4,10,6,0.000000,0.000000,19.739922,20.492239,20.025279,131.906038
Shinjuku,3706,281746.000000,4,10,6,0.000000,0.000000,19.944010,20.319087,20.364378,133.084654
Shinjuku,3707,281746.100000,4,10,6,0.000000,0.000000,20.035191,20.487436,20.365363,133.447310
