tow,lat_deg,lon_deg,height_m,ecef_x,ecef_y,ecef_z,fix
188969.800,35.68370239,139.76672097,110.2675,-3959588.575667,3350055.955196,3699806.636962,0
188970.000,35.68374126,139.76675106,106.0677,-3959585.810239,3350050.047765,3699807.690104,0
188970.200,35.68373880,139.76671617,108.2467,-3959585.243440,3350053.704574,3699808.739227,0
188970.400,35.68376339,139.76674227,106.3004,-3959584.346951,3350049.852002,3699809.820684,0
188970.600,35.68390419,139.76655056,104.7741,-3959565.234372,3350056.413844,3699821.619702,0
188970.800,35.68389058,139.76661414,111.3499,-3959573.702394,3350056.039149,3699824.228102,0
188971.000,35.68359116,139.76706117,134.7507,-3959629.144426,3350049.939355,3699810.893782,0
188971.200,35.68361881,139.76709111,134.4557,-3959629.345919,3350046.559275,3699813.213863,0
188971.400,35.68361348,139.76709968,136.0074,-3959631.072888,3350047.003859,3699813.638421,0
188971.600,35.68382530,139.76765765,106.3469,-3959634.838290,3349984.028261,3699815.426708,0
188971.800,35.68407960,139.76728617,84.5379,-3959587.029923,3349987.628323,3699825.623611,0
188972.000,35.68409034,139.76727633,78.0722,-3959581.914239,3349984.467738,3699822.820091,0
188972.200,35.68388977,139.76747208,68.1300,-3959597.104837,3349974.107903,3699798.944735,0
188972.400,35.68389538,139.76747271,68.1696,-3959596.888884,3349973.850831,3699799.473470,0
188972.600,35.68390143,139.76750998,76.1728,-3959603.732069,3349975.220951,3699804.686829,0
188972.800,35.68370011,139.76755032,129.6985,-3959649.228989,3350008.929723,3699817.765324,0
188973.000,35.68364167,139.76760990,156.6992,-3959672.342986,3350021.419871,3699828.248878,0
188973.200,35.68363781,139.76763223,165.4481,-3959679.264008,3350024.628321,3699833.004377,0
188973.400,35.68363312,139.76767700,171.0757,-3959685.603441,3350024.682313,3699835.864363,0
188973.600,35.68355922,139.76787649,185.6646,-3959709.965137,3350021.638923,3699837.713986,0
188973.800,35.68355676,139.76790106,192.3188,-3959715.650154,3350023.534666,3699841.373068,0
188974.000,35.68356645,139.76785886,194.3669,-3959713.973791,3350027.120035,3699843.441616,0
188974.200,35.68365534,139.76822886,153.4598,-3959705.848172,3349976.373239,3699827.591310,0
188974.400,35.68366098,139.76793545,149.8492,-3959686.175612,3349994.520434,3699825.993560,0
188974.600,35.68393117,139.76807852,77.1707,-3959636.122144,3349935.210311,3699807.949685,0
188974.800,35.68393922,139.76806671,67.2817,-3959628.901879,3349930.502238,3699802.906386,0
188975.000,35.68410883,139.76770947,42.8882,-3959584.508713,3349935.302622,3699803.962784,0
188975.200,35.68411937,139.76768108,37.7319,-3959579.130525,3349934.119135,3699801.904812,0
188975.400,35.68413080,139.76766967,36.8606,-3959577.358091,3349933.972523,3699802.427269,0
188975.600,35.68414011,139.76766584,36.5677,-3959576.492879,3349933.694389,3699803.094958,0
188975.800,35.68415525,139.76765529,35.8003,-3959574.651414,3349933.388263,3699804.012195,0
188976.000,35.68417042,139.76761912,35.3400,-3959571.501665,3349935.012371,3699805.110835,0
188976.200,35.68418064,139.76762597,36.5118,-3959572.124208,3349934.726282,3699806.715157,0
188976.400,35.68405922,139.76809299,46.1255,-3959611.390538,3349912.570449,3699801.380390,0
188976.600,35.68418554,139.76766321,37.8590,-3959574.894845,3349932.654446,3699807.942796,0
188976.800,35.68418742,139.76769843,41.0544,-3959578.842555,3349931.818438,3699809.976122,0
188977.000,35.68405625,139.76808645,65.1251,-3959622.936642,3349923.114046,3699812.195472,0
188977.200,35.68406068,139.76807949,69.6191,-3959625.097706,3349925.767650,3699815.215867,0
188977.400,35.68407183,139.76807585,69.6375,-3959624.344874,3349925.562404,3699816.232138,0
188977.600,35.68406757,139.76811931,71.4082,-3959628.194521,3349923.666091,3699816.880968,0
188977.800,35.68408045,139.76812364,71.7521,-3959628.024560,3349923.009081,3699818.241943,0
188978.000,35.68408546,139.76813368,74.0476,-3959629.787669,3349923.310212,3699820.032136,0
188978.200,35.68409589,139.76813185,75.2874,-3959629.934040,3349923.650965,3699821.695536,0
188978.400,35.68410566,139.76814871,77.2129,-3959631.630579,3349923.087483,3699823.699698,0
188978.600,35.68412427,139.76817526,88.5185,-3959639.274360,3349926.406063,3699831.970936,0
188978.800,35.68375082,139.76794888,175.7467,-3959698.580868,3350003.423405,3699849.196211,0
188979.000,35.68350851,139.76775786,200.4071,-3959714.676647,3350039.691959,3699841.742502,0
188979.200,35.68373256,139.76794138,184.8607,-3959704.696395,3350009.486497,3699852.866519,0
188979.400,35.68426909,139.76810626,105.1120,-3959638.373678,3349933.826194,3699854.701840,0
188979.600,35.68422869,139.76806538,109.1671,-3959640.494343,3349940.467200,3699853.426487,0
188979.800,35.68409163,139.76816077,98.8807,-3959646.465500,3349934.207496,3699835.074334,0
188980.000,35.68423577,139.76803918,107.2779,-3959637.441130,3349940.990640,3699852.962731,0
188980.200,35.68391449,139.76736135,117.4862,-3959620.014649,3350006.620111,3699829.962988,0
188980.400,35.68390882,139.76736172,117.4545,-3959620.296829,3350006.814842,3699829.433482,0
188980.600,35.68408200,139.76692060,91.8229,-3959570.054498,3350016.613606,3699830.089121,0
188980.800,35.68423134,139.76806194,113.1579,-3959642.636999,3349942.687495,3699855.993563,0
188981.000,35.68424851,139.76806567,113.5685,-3959642.261554,3349941.927442,3699857.780102,0
188981.200,35.68431196,139.76787485,98.4649,-3959618.603990,3349944.538999,3699854.687989,0
188981.400,35.68437592,139.76821783,107.6469,-3959641.190161,3349922.979106,3699865.808876,0
188981.600,35.68433321,139.76789182,99.4443,-3959619.153316,3349942.991585,3699857.174605,0
188981.800,35.68426748,139.76807432,96.6378,-3959631.331470,3349931.654631,3699849.613461,0
188982.000,35.68429232,139.76788727,83.1304,-3959610.791049,3349936.457039,3699843.973783,0
188982.200,35.68415099,139.76674711,60.3690,-3959536.997623,3350009.217490,3699817.959341,0
188982.400,35.68412995,139.76652721,26.9762,-3959504.473972,3350007.774630,3699796.584165,0
188982.600,35.68366304,139.76526402,-87.4612,-3959382.724940,3350054.547272,3699687.753846,0
188982.800,35.68416614,139.76670543,35.3754,-3959518.314039,3349998.351846,3699804.745618,0
188983.000,35.68428388,139.76785988,78.7059,-3959606.863836,3349936.381180,3699840.631659,0
188983.200,35.68428060,139.76794785,86.2430,-3959616.842645,3349934.392834,3699844.733078,0
188983.400,35.68427709,139.76795531,86.8855,-3959617.851170,3349934.361213,3699844.790909,0
188983.600,35.68427414,139.76795916,86.9273,-3959618.247495,3349934.240843,3699844.549464,0
188983.800,35.68427127,139.76796490,87.2297,-3959618.911972,3349934.122629,3699844.467874,0
188984.000,35.68426527,139.76796845,87.1326,-3959619.356519,3349934.076738,3699843.869972,0
188984.200,35.68426166,139.76797030,87.2876,-3959619.738945,3349934.181302,3699843.635242,0
188984.400,35.68426073,139.76797229,87.4404,-3959619.995879,3349934.163223,3699843.640270,0
188984.600,35.68425801,139.76796579,87.2445,-3959619.628764,3349934.623199,3699843.280980,0
188984.800,35.68425599,139.76796670,87.2611,-3959619.792047,3349934.653555,3699843.108664,0
188985.000,35.68425303,139.76796971,87.9971,-3959620.571070,3349934.955103,3699843.270987,0
188985.200,35.68425204,139.76796637,88.0781,-3959620.474781,3349935.269837,3699843.229064,0
188985.400,35.68425224,139.76796581,88.3629,-3959620.608538,3349935.449425,3699843.413715,0
188985.600,35.68425277,139.76796561,88.5609,-3959620.693395,3349935.545506,3699843.576482,0
188985.800,35.68425497,139.76797009,88.6869,-3959620.924824,3349935.209154,3699843.848942,0
188986.000,35.68425619,139.76797005,89.2340,-3959621.201427,3349935.448217,3699844.277863,0
188986.200,35.68425558,139.76796726,89.4175,-3959621.182176,3349935.762824,3699844.329940,0
188986.400,35.68425169,139.76796063,89.2393,-3959620.876758,3349936.290132,3699843.874877,0
188986.600,35.68425114,139.76789911,84.4233,-3959614.320027,3349938.038221,3699841.016654,0
188986.800,35.68415421,139.76707958,67.4588,-3959560.673791,3349989.826292,3699822.385198,0
188987.000,35.68416269,139.76706337,63.1075,-3959556.608938,3349988.309261,3699820.611134,0
188987.200,35.68416662,139.76706516,62.5445,-3959556.170604,3349987.725663,3699820.636805,0
188987.400,35.68416400,139.76705823,61.7429,-3959555.397377,3349987.894022,3699819.933163,0
188987.600,35.68415967,139.76702527,61.4867,-3959553.525345,3349990.218165,3699819.393643,0
188987.800,35.68415550,139.76705007,63.1522,-3959556.214326,3349989.552449,3699819.989121,0
188988.000,35.68415657,139.76709225,65.3098,-3959559.965325,3349987.725019,3699821.343951,0
188988.200,35.68416106,139.76713716,68.7261,-3959564.487532,3349986.225866,3699823.741671,0
188988.400,35.68424245,139.76776066,80.0068,-3959603.916012,3349945.652750,3699837.656985,0
188988.600,35.68425911,139.76778846,79.1999,-3959604.217839,3349942.611802,3699838.687678,0
188988.800,35.68426321,139.76779194,79.9604,-3959604.690578,3349942.598667,3699839.500786,0
188989.000,35.68426512,139.76778889,80.3886,-3959604.683519,3349942.954149,3699839.922675,0
188989.200,35.68426731,139.76778371,80.3114,-3959604.224349,3349943.179824,3699840.075468,0
188989.400,35.68427052,139.76777929,80.4847,-3959603.914822,3349943.442531,3699840.465312,0
188989.600,35.68435682,139.76760057,75.8048,-3959586.299320,3349949.730825,3699845.512973,0
188989.800,35.68427433,139.76777948,81.0008,-3959604.057653,3349943.540488,3699841.110221,0
188990.000,35.68427484,139.76778403,82.1113,-3959604.987025,3349943.787501,3699841.803794,0
188990.200,35.68427602,139.76778483,82.4467,-3959605.183256,3349943.859110,3699842.105780,0
188990.400,35.68427758,139.76778366,82.5797,-3959605.120751,3349943.944531,3699842.323378,0
188990.600,35.68427592,139.76777233,81.5199,-3959603.882665,3349944.240735,3699841.556276,0
188990.800,35.68413136,139.76723763,77.2884,-3959577.138971,3349985.016173,3699826.059403,0
188991.000,35.68412780,139.76723096,75.4749,-3959575.800457,3349984.673957,3699824.681164,0
188991.200,35.68412386,139.76722733,76.3217,-3959576.307633,3349985.534133,3699824.819956,0
188991.400,35.68413006,139.76723970,75.7697,-3959576.382159,3349984.130531,3699825.056936,0
188991.600,35.68413108,139.76724425,76.0835,-3959576.792564,3349983.938318,3699825.331368,0
188991.800,35.68413054,139.76725299,76.6673,-3959577.692249,3349983.662917,3699825.623603,0
188992.000,35.68413746,139.76727628,77.6730,-3959579.336263,3349982.291592,3699826.833354,0
188992.200,35.68414270,139.76729357,77.4028,-3959579.920265,3349980.736022,3699827.148393,0
188992.400,35.68415410,139.76731858,77.0812,-3959580.619878,3349978.362380,3699827.988179,0
188992.600,35.68415212,139.76731082,77.1927,-3959580.333502,3349979.039708,3699827.874608,0
188992.800,35.68414745,139.76729718,77.2086,-3959579.776246,3349980.185840,3699827.463284,0
188993.000,35.68415427,139.76732291,76.8425,-3959580.716590,3349977.930556,3699827.864402,0
188993.200,35.68415180,139.76731184,76.5872,-3959580.033289,3349978.665285,3699827.492352,0
188993.400,35.68414970,139.76730717,76.8220,-3959580.009568,3349979.198987,3699827.440140,0
188993.600,35.68414641,139.76729806,77.1105,-3959579.817942,3349980.117481,3699827.312363,0
188993.800,35.68413745,139.76726396,76.4139,-3959577.835433,3349982.482918,3699826.098140,0
188994.000,35.68413185,139.76724551,75.9908,-3959576.770503,3349983.770175,3699825.347182,0
188994.200,35.68413217,139.76723469,73.9807,-3959574.875937,3349983.449884,3699824.203202,0
188994.400,35.68413461,139.76723614,73.7695,-3959574.709396,3349983.137112,3699824.299563,0
188994.600,35.68412344,139.76726571,73.7095,-3959576.952689,3349981.529162,3699823.258113,0
188994.800,35.68411987,139.76725740,74.0564,-3959576.858213,3349982.434493,3699823.139030,0
188995.000,35.68412684,139.76726994,74.4525,-3959577.493042,3349981.484121,3699823.998030,0
188995.200,35.68430664,139.76768938,75.6974,-3959593.904166,3349945.634658,3699840.928511,0
188995.400,35.68411582,139.76725543,76.1667,-3959578.251739,3349983.847168,3699824.004955,0
188995.600,35.68430727,139.76769047,75.1987,-3959593.628169,3349945.271460,3699840.693682,0
188995.800,35.68411086,139.76724039,73.7183,-3959576.099237,3349983.809435,3699822.129555,0
188996.000,35.68413342,139.76714678,69.0313,-3959566.604997,3349986.876553,3699821.428856,0
188996.200,35.68411871,139.76718488,69.3992,-3959569.787483,3349985.051184,3699820.318100,0
188996.400,35.68411476,139.76717979,68.6905,-3959569.245829,3349985.196030,3699819.548686,0
188996.600,35.68411917,139.76717978,67.5421,-3959568.315052,3349984.410209,3699819.276083,0
188996.800,35.68411256,139.76717634,65.2787,-3959567.037291,3349983.736874,3699817.359885,0
188997.000,35.68385647,139.76694784,57.8036,-3959561.695309,3350006.311719,3699789.920075,0
188997.200,35.68410223,139.76717431,64.4980,-3959566.944611,3349983.899191,3699815.973937,0
188997.400,35.68412417,139.76711978,64.9224,-3959562.935411,3349986.973424,3699818.198544,0
188997.600,35.68413080,139.76712630,63.3541,-3959562.017130,3349985.422410,3699817.881054,0
188997.800,35.68411202,139.76710457,60.4822,-3959559.893259,3349986.203202,3699814.513135,0
188998.000,35.68395409,139.76694783,44.6064,-3959548.687634,3349995.308026,3699791.020039,0
188998.200,35.68388552,139.76691128,57.4830,-3959557.923773,3350007.455254,3699792.351383,0
188998.400,35.68406358,139.76711574,77.9610,-3959573.778461,3349996.625648,3699820.343466,0
188998.600,35.68430204,139.76755591,78.6474,-3959588.157607,3349956.598066,3699842.234557,0
188998.800,35.68430835,139.76756828,79.0812,-3959588.837998,3349955.707607,3699843.055812,0
188999.000,35.68431206,139.76757442,79.3052,-3959589.152428,3349955.245117,3699843.521501,0
188999.200,35.68431505,139.76757713,80.5966,-3959589.964111,3349955.610560,3699844.543766,0
188999.400,35.68425988,139.76755467,95.3320,-3959600.514260,3349967.199573,3699848.167019,0
188999.600,35.68432210,139.76757994,82.3068,-3959590.840868,3349956.018679,3699846.176488,0
188999.800,35.68422751,139.76752376,92.4816,-3959598.539026,3349969.193359,3699843.587140,0
189000.000,35.68436570,139.76758817,68.6634,-3959580.706945,3349946.470131,3699842.147828,0
189000.200,35.68436485,139.76758111,64.8344,-3959577.962164,3349944.984770,3699839.837335,0
189000.400,35.68436521,139.76758092,65.0004,-3959578.036214,3349945.069295,3699839.967190,0
189000.600,35.68436909,139.76759057,67.8252,-3959580.160326,3349945.722680,3699841.964094,0
189000.800,35.68422484,139.76751863,90.8131,-3959597.336073,3349968.784562,3699842.373269,0
189001.000,35.68433504,139.76764753,67.9384,-3959585.243434,3349943.268993,3699838.961311,0
189001.200,35.68437487,139.76758201,64.5377,-3959577.335741,3349944.347715,3699840.567435,0
189001.400,35.68433689,139.76765007,68.5034,-3959585.650479,3349943.312840,3699839.457797,0
189001.600,35.68421783,139.76751731,96.6844,-3959601.246182,3349972.248462,3699845.166545,0
189001.800,35.68418858,139.76758354,95.0991,-3959605.580592,3349968.062398,3699841.606000,0
189002.000,35.68432849,139.76764806,68.6446,-3959586.035535,3349943.876584,3699838.783574,0
189002.200,35.68432405,139.76763343,63.4673,-3959582.189175,3349942.357236,3699835.363272,0
189002.400,35.68430284,139.76760146,57.4013,-3959577.606668,3349942.270932,3699829.913173,0
189002.600,35.68397567,139.76706004,41.4896,-3959552.249434,3349985.015959,3699791.146915,0
189002.800,35.68395309,139.76703535,39.4629,-3959550.665235,3349986.603087,3699787.929153,0
189003.000,35.68398174,139.76708772,45.5218,-3959556.068943,3349984.964745,3699794.045306,0
189003.200,35.68434337,139.76753943,58.2795,-3959572.521635,3349945.324266,3699834.078286,0
189003.400,35.68432443,139.76763773,63.1421,-3959582.220208,3349941.873701,3699835.207669,0
189003.600,35.68432819,139.76764486,63.7237,-3959582.812331,3349941.528537,3699835.885773,0
189003.800,35.68432976,139.76764675,64.2464,-3959583.168956,3349941.606460,3699836.332589,0
189004.000,35.68432874,139.76764700,65.6585,-3959584.109685,3349942.373351,3699837.063607,0
189004.200,35.68432895,139.76765014,66.1410,-3959584.581949,3349942.400159,3699837.364642,0
189004.400,35.68433238,139.76765221,65.9316,-3959584.404076,3349942.003906,3699837.551175,0
189004.600,35.68433535,139.76765525,66.2633,-3959584.640659,3349941.843756,3699838.012260,0
189004.800,35.68433593,139.76765883,66.6450,-3959585.058029,3349941.772185,3699838.287282,0
189005.000,35.68433817,139.76766084,66.4643,-3959584.952745,3349941.444612,3699838.384132,0
189005.200,35.68434258,139.76766206,65.2900,-3959584.077993,3349940.559791,3699838.096582,0
189005.400,35.68434239,139.76766803,65.4686,-3959584.546928,3349940.249289,3699838.183568,0
189005.600,35.68434408,139.76767303,65.5965,-3959584.835264,3349939.900175,3699838.410342,0
189005.800,35.68434236,139.76767335,66.7413,-3959585.649213,3349940.550326,3699838.922863,0
189006.000,35.68434193,139.76767408,66.9075,-3959585.816041,3349940.604962,3699838.981395,0
189006.200,35.68434197,139.76767593,66.8619,-3959585.893736,3349940.451806,3699838.958391,0
189006.400,35.68434288,139.76767802,66.9971,-3959586.054603,3349940.340565,3699839.119177,0
189006.600,35.68434743,139.76768142,66.3984,-3959585.657577,3349939.601310,3699839.179649,0
